,Unnamed: 0,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,HSV_Green_2012,RGB_Green_2012,HSV_Green_2013,RGB_Green_2013,HSV_Green_2014,RGB_Green_2014,HSV_Green_2015,RGB_Green_2015,HSV_Green_2016,RGB_Green_2016,HSV_Green_2017,RGB_Green_2017,HSV_Green_2018,RGB_Green_2018,HSV_Green_2019,RGB_Green_2019,HSV_Green_2020,RGB_Green_2020
76,76,SantaRosa,133478.0,223276.0,True,38.47357095,-122.7509075,291.0,474.0,30.0,911.0,183.0,261.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77,SantaRosa,206113.0,416801.0,False,38.4735858,-122.75069,324.0,637.0,31.0,917.0,313.0,293.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,78,SantaRosa,178699.0,360698.0,True,38.47358787,-122.750463,308.0,847.0,132.0,924.0,539.0,176.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,79,SantaRosa,234257.0,351386.0,True,38.47358992,-122.7502359,392.0,654.0,395.0,926.0,262.0,-1.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,80,SantaRosa,216408.0,324615.0,False,38.47359405,-122.7497819,483.0,622.0,31.0,927.0,139.0,452.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,SantaRosa,95699.0,176092.0,True,38.47359542,-122.7495381,428.0,729.0,56.0,927.0,301.0,372.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,82,SantaRosa,185659.0,235169.0,False,38.47331692,-122.7500572,351.0,555.0,97.0,895.0,204.0,254.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,83,SantaRosa,175538.0,298987.0,True,38.47331487,-122.7502843,407.0,626.0,61.0,895.0,219.0,346.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,SantaRosa,68327.0,195225.0,True,38.47331264,-122.7505288,457.0,787.0,93.0,892.0,330.0,364.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,85,SantaRosa,164027.0,246047.0,True,38.47330673,-122.7507727,419.0,652.0,49.0,886.0,233.0,370.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,SantaRosa,160766.0,542609.0,False,38.47321069,-122.751035,492.0,659.0,64.0,868.0,167.0,428.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,87,SantaRosa,108653.0,276462.0,True,38.47293562,-122.7505064,401.0,626.0,57.0,852.0,225.0,344.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,88,SantaRosa,73579.0,212908.0,True,38.47291727,-122.7502597,490.0,722.0,86.0,852.0,232.0,404.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,89,SantaRosa,74412.0,111326.0,True,38.47291833,-122.7500327,840.0,1136.0,178.0,852.0,296.0,662.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,90,SantaRosa,242182.0,530741.0,True,38.4729194,-122.7498056,355.0,638.0,322.0,852.0,283.0,33.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,91,SantaRosa,57411.0,58678.0,True,38.47265503,-122.7498906,939.0,1338.0,217.0,821.0,399.0,722.0,1.0,0.990344425,1960.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,SantaRosa,206113.0,515283.0,False,38.47262785,-122.7501402,398.0,617.0,54.0,812.0,219.0,344.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,SantaRosa,121342.0,266960.0,True,38.47262438,-122.7503713,363.0,520.0,39.0,812.0,157.0,324.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,SantaRosa,110789.0,211709.0,False,38.47270559,-122.7506196,363.0,520.0,19.0,822.0,157.0,344.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95,SantaRosa,123102.0,262868.0,False,38.47270957,-122.7490365,338.0,618.0,92.0,827.0,280.0,246.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,SantaRosa,214439.0,368413.0,False,38.47304562,-122.7490428,410.0,661.0,74.0,868.0,251.0,336.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,SantaRosa,180069.0,298897.0,False,38.47321038,-122.7490452,336.0,569.0,25.0,883.0,233.0,311.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98,SantaRosa,231258.0,478286.0,True,38.473382,-122.7490477,393.0,596.0,23.0,904.0,203.0,370.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99,SantaRosa,73579.0,229177.0,False,38.47375956,-122.7490533,364.0,588.0,52.0,949.0,224.0,312.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,SantaRosa,69421.0,93677.0,True,38.47395864,-122.7490562,798.0,1049.0,71.0,964.0,251.0,727.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101,SantaRosa,133478.0,206289.0,True,38.47413712,-122.7490588,487.0,803.0,156.0,980.0,316.0,331.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102,SantaRosa,71301.0,267995.0,False,38.47433571,-122.7490612,1143.0,1339.0,80.0,1002.0,196.0,1063.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,103,SantaRosa,124965.0,158129.0,True,38.47151919,-122.7486272,390.0,696.0,15.0,702.0,306.0,375.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104,SantaRosa,65067.0,104315.0,False,38.47167226,-122.7486337,350.0,689.0,18.0,712.0,339.0,332.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105,SantaRosa,106519.0,205947.0,False,38.47181514,-122.7486449,348.0,654.0,15.0,716.0,306.0,333.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,106,SantaRosa,103403.0,161019.0,False,38.47196936,-122.7486487,335.0,643.0,63.0,745.0,308.0,272.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,SantaRosa,146707.0,407073.0,False,38.47212308,-122.7486496,406.0,701.0,40.0,754.0,295.0,366.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,108,SantaRosa,96577.0,230588.0,True,38.47227789,-122.7486506,287.0,490.0,34.0,773.0,203.0,253.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,SantaRosa,192996.0,84505.0,False,38.47224403,-122.7481199,-1.0,-1.0,280.0,770.0,338.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,SantaRosa,111945.0,116422.0,True,38.47224726,-122.7475194,661.0,751.0,302.0,760.0,90.0,359.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,SantaRosa,239052.0,350392.0,True,38.47224634,-122.7472924,438.0,902.0,106.0,752.0,464.0,332.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,SantaRosa,65067.0,104312.0,True,38.47224646,-122.7470829,231.0,435.0,33.0,748.0,204.0,198.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113,SantaRosa,121342.0,194152.0,True,38.47151564,-122.7474733,342.0,800.0,56.0,691.0,458.0,286.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,SantaRosa,110946.0,117286.0,False,38.47166612,-122.747471,338.0,618.0,55.0,700.0,280.0,283.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,SantaRosa,108616.0,244488.0,True,38.4718091,-122.7474907,456.0,862.0,44.0,705.0,406.0,412.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,SantaRosa,147369.0,306803.0,False,38.47195153,-122.7474745,208.0,392.0,32.0,719.0,184.0,176.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,SantaRosa,173443.0,127500.0,False,38.47196075,-122.7481303,341.0,965.0,49.0,739.0,624.0,292.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,SantaRosa,121342.0,98290.0,True,38.47180902,-122.7481061,-1.0,-1.0,62.0,715.0,490.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,True,1275.0,Custom,220476.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119,SantaRosa,121630.0,243270.0,True,38.47166667,-122.7480989,314.0,587.0,31.0,712.0,273.0,283.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,SantaRosa,173343.0,310548.0,True,38.4715116,-122.7481091,290.0,563.0,31.0,702.0,273.0,259.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,121,SantaRosa,150000.0,46739.0,True,38.47707418,-122.7518689,755.0,1038.0,75.0,955.0,283.0,680.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,SantaRosa,113161.0,242018.0,False,38.47683182,-122.7518682,410.0,661.0,24.0,955.0,251.0,386.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,SantaRosa,121342.0,224490.0,True,38.47670825,-122.7518676,463.0,848.0,57.0,955.0,385.0,406.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,SantaRosa,189637.0,284456.0,False,38.47658469,-122.7518671,227.0,387.0,21.0,955.0,160.0,206.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125,SantaRosa,222601.0,333903.0,False,38.47646112,-122.7518666,561.0,729.0,50.0,955.0,168.0,511.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126,SantaRosa,204000.0,434010.0,False,38.47633756,-122.751866,377.0,1167.0,87.0,955.0,790.0,290.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,SantaRosa,217087.0,325906.0,False,38.47621587,-122.7518705,334.0,715.0,45.0,955.0,381.0,289.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,128,SantaRosa,72139.0,186788.0,True,38.47602673,-122.7519355,199.0,380.0,22.0,953.0,181.0,177.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,SantaRosa,206113.0,376156.0,False,38.4760327,-122.7517326,490.0,667.0,42.0,964.0,177.0,448.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,SantaRosa,157676.0,422531.0,False,38.47603785,-122.7515732,195.0,800.0,28.0,977.0,605.0,167.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131,SantaRosa,58865.0,119579.0,False,38.47603938,-122.7513888,253.0,400.0,24.0,994.0,147.0,229.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,SantaRosa,148523.0,204226.0,False,38.47623719,-122.751478,412.0,672.0,114.0,987.0,260.0,298.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,SantaRosa,58865.0,153181.0,True,38.47648431,-122.751479,349.0,827.0,21.0,987.0,478.0,328.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,SantaRosa,102614.0,261974.0,True,38.47660672,-122.7514839,288.0,601.0,22.0,987.0,313.0,266.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,SantaRosa,58865.0,126940.0,False,38.47675194,-122.7515337,378.0,612.0,81.0,980.0,234.0,297.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,SantaRosa,181201.0,271806.0,False,38.47695567,-122.7515309,553.0,892.0,229.0,980.0,339.0,324.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,SantaRosa,191866.0,380554.0,False,38.47702971,-122.7513356,574.0,920.0,96.0,996.0,346.0,478.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,SantaRosa,127463.0,186953.0,True,38.47703093,-122.7510747,243.0,454.0,21.0,1002.0,211.0,222.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,SantaRosa,58947.0,173356.0,False,38.47660842,-122.7508954,483.0,846.0,60.0,1012.0,363.0,423.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,True,1275.0,Average,159196.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,SantaRosa,92208.0,121414.0,False,38.47648586,-122.7508992,484.0,736.0,115.0,1012.0,252.0,369.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,SantaRosa,206113.0,417378.0,False,38.47603988,-122.75081,489.0,933.0,189.0,1016.0,444.0,300.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,SantaRosa,174006.0,348025.0,True,38.47604193,-122.7504195,358.0,623.0,142.0,1029.0,265.0,216.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,SantaRosa,203021.0,304535.0,False,38.47623979,-122.750493,239.0,429.0,96.0,1029.0,190.0,143.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,SantaRosa,60039.0,142522.0,False,38.47661048,-122.7504945,204.0,374.0,46.0,1029.0,170.0,158.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,SantaRosa,109466.0,38922.0,False,38.47673985,-122.7505144,322.0,575.0,63.0,1027.0,253.0,259.0,1.0,0.990344425,1940.0,Post1940,RES1,3.0,True,1275.0,Average,168430.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,SantaRosa,136472.0,313906.0,True,38.47690637,-122.7505393,391.0,694.0,54.0,1027.0,303.0,337.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,SantaRosa,132281.0,239438.0,True,38.47702995,-122.750444,418.0,644.0,120.0,1029.0,226.0,298.0,1.0,0.990344425,1960.0,Post1940,RES1,3.0,False,1700.0,Average,217498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,SantaRosa,79555.0,175920.0,False,38.47703041,-122.750213,556.0,877.0,169.0,1035.0,321.0,387.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,SantaRosa,103387.0,282229.0,True,38.47700667,-122.7500357,607.0,903.0,76.0,1038.0,296.0,531.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,SantaRosa,60039.0,116999.0,True,38.47700634,-122.7498772,287.0,531.0,24.0,1039.0,244.0,263.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,SantaRosa,124965.0,166626.0,False,38.47700694,-122.74972,274.0,518.0,9.0,1039.0,244.0,265.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,SantaRosa,122522.0,142129.0,True,38.47700755,-122.7495628,275.0,519.0,9.0,1039.0,244.0,266.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,SantaRosa,160766.0,328241.0,False,38.47700884,-122.7492467,432.0,694.0,95.0,1039.0,262.0,337.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,SantaRosa,157676.0,437991.0,False,38.4770123,-122.7490866,333.0,776.0,190.0,1039.0,443.0,143.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,SantaRosa,206113.0,385946.0,False,38.47702479,-122.7488778,353.0,734.0,20.0,1039.0,381.0,333.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156,SantaRosa,165429.0,340416.0,False,38.47666102,-122.7473818,153.0,335.0,21.0,1024.0,182.0,132.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,SantaRosa,206113.0,416245.0,False,38.47666097,-122.7475854,208.0,861.0,20.0,1033.0,653.0,188.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,SantaRosa,119848.0,261796.0,True,38.47665992,-122.7477607,428.0,736.0,51.0,1036.0,308.0,377.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Average,208675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,SantaRosa,168441.0,305447.0,False,38.47666219,-122.7481409,375.0,699.0,68.0,1039.0,324.0,307.0,1.0,0.990344425,1950.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,SantaRosa,174978.0,344327.0,False,38.47666712,-122.7483111,503.0,583.0,90.0,1039.0,80.0,413.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,161,SantaRosa,96577.0,208708.0,True,38.47667143,-122.7484719,204.0,366.0,54.0,1039.0,162.0,150.0,1.0,0.990344425,1940.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,162,SantaRosa,131353.0,247911.0,True,38.47666973,-122.74863,223.0,405.0,51.0,1039.0,182.0,172.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,163,SantaRosa,121342.0,60064.0,False,38.47666108,-122.7487943,-1.0,-1.0,132.0,1039.0,269.0,-1.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164,SantaRosa,99897.0,186497.0,False,38.47662313,-122.7489593,510.0,874.0,43.0,1039.0,364.0,467.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,SantaRosa,101377.0,214350.0,False,38.47661492,-122.749116,320.0,484.0,60.0,1039.0,164.0,260.0,1.0,0.990344425,1960.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,SantaRosa,187635.0,197868.0,False,38.4766127,-122.7492735,522.0,861.0,189.0,1039.0,339.0,333.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Custom,271167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167,SantaRosa,152420.0,197868.0,False,38.47661229,-122.7494307,480.0,861.0,147.0,1039.0,381.0,333.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168,SantaRosa,60039.0,97573.0,False,38.47661187,-122.7495879,188.0,335.0,24.0,1039.0,147.0,164.0,1.0,0.990344425,1940.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,SantaRosa,175345.0,409153.0,True,38.47666005,-122.7499885,291.0,602.0,24.0,1038.0,311.0,267.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,SantaRosa,58865.0,243879.0,False,38.4763831,-122.7499799,414.0,665.0,74.0,1038.0,251.0,340.0,1.0,0.990344425,1960.0,Post1940,RES1,2.0,False,1700.0,Custom,278715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,SantaRosa,78003.0,161222.0,False,38.47625953,-122.7499793,233.0,400.0,23.0,1038.0,167.0,210.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,SantaRosa,58865.0,112222.0,True,38.47613596,-122.7499788,349.0,511.0,47.0,1038.0,162.0,302.0,1.0,0.990344425,1950.0,Post1940,RES1,1.0,False,1700.0,Average,198322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
